Date,AAPL,ABNB,AMZN,BA,GOOGL,HPQ,MCD,MSFT,NVDA,TSLA,^GSPC,RF,Mkt_RF,AAPL_RF,ABNB_RF,AMZN_RF,BA_RF,GOOGL_RF,HPQ_RF,MCD_RF,MSFT_RF,NVDA_RF,TSLA_RF
2021-01-20,0.03285624606191995,-0.06828257495334245,0.04570048462239673,0.003511889377801891,0.05357336620262876,0.00238675120059062,0.02171331590289438,0.03649965489565732,0.026141479580057858,0.006985997867906768,0.013935625421946263,3.1746031746031746e-06,0.013932450818771659,0.032853071458745345,-0.06828574955651705,0.04569731001922213,0.003508714774627288,0.053570191599454156,0.002383576597416017,0.02171014129971978,0.036496480292482716,0.026138304976883256,0.006982823264732165
2021-01-21,0.036658291415411215,0.11474999601628988,0.013363421550624865,-0.019106140195980892,0.0021699147109794925,0.006349080342113345,-0.00046809309615747363,0.0028082792306107773,0.0375398513211862,-0.006420156263489907,0.0003167233075522802,3.5714285714285714e-06,0.0003131518789808516,0.036654719986839786,0.11474642458771846,0.013359850122053436,-0.01910971162455232,0.0021663432824080638,0.006345508913541916,-0.0004716645247289022,0.0028047078020393486,0.03753627989261477,-0.006423727692061335
2021-01-22,0.016073116453556135,0.00814856580065415,-0.00446331304512726,-0.007569583416894288,0.004463530934535775,-0.00354883748490864,-0.0007023051191092922,0.0043559796234393655,-0.011177204820213227,0.0019526425140827808,-0.0030106116552376383,3.1746031746031746e-06,-0.0030137862584122413,0.016069941850381533,0.008145391197479547,-0.004466487648301863,-0.007572758020068891,0.004460356331361172,-0.003552012088083243,-0.0007054797222838953,0.0043528050202647625,-0.01118037942338783,0.0019494679109081775
2021-01-25,0.027684188386431385,-0.023863179493099795,0.0005376354551673845,-0.012048172229210952,0.000909071078956325,-0.009893155702404233,-0.00018757099807464872,0.015844364035151326,-0.004320926637083167,0.04034780611460387,0.0036158389430824833,3.5714285714285714e-06,0.0036122675145110546,0.027680616957859956,-0.023866750921671225,0.000534064026595956,-0.01205174365778238,0.0009054996503848965,-0.009896727130975662,-0.0001911424266460773,0.015840792606579897,-0.004324498065654595,0.04034423468603244
2021-01-26,0.0016793141271997936,0.08567569885907633,0.009754137082109926,-0.0063926192361138945,0.0072163591190517185,-0.01598736326374961,0.009562356863427102,0.01219889029121246,-0.015966659252494297,0.0025999188207492807,-0.0014888337468982327,2.777777777777778e-06,-0.0014916115246760104,0.0016765363494220158,0.08567292108129855,0.009751359304332147,-0.006395397013891672,0.007213581341273941,-0.01599014104152739,0.009559579085649323,0.012196112513434682,-0.015969437030272076,0.002597141042971503
2021-01-27,-0.00768356837985007,0.04415271487131789,-0.02812581228312927,-0.03974066552667499,-0.04665213260790613,0.009342184620444005,-0.038908023765735544,0.0024531904873654753,-0.038518208915949814,-0.02143608477064074,-0.025677883699462,3.1746031746031746e-06,-0.025681058302636603,-0.007686742983024673,0.044149540268143286,-0.028128986886303872,-0.03974384012984959,-0.04665530721108073,0.009339010017269401,-0.038911198368910146,0.0024500158841908723,-0.038521383519124416,-0.021439259373815342
2021-01-28,-0.03498540209623857,-0.06896896836180122,0.0015591193708615059,0.016492279381406627,0.018835149211881008,0.0008047421678658573,-0.0008696214080200493,0.025891122403741917,0.010315215716795612,-0.033246240146660666,0.009760625975629766,2.777777777777778e-06,0.009757848197851988,-0.03498817987401635,-0.068971746139579,0.0015563415930837281,0.01648950160362885,0.01883237143410323,0.0008019643900880795,-0.000872399185797827,0.02588834462596414,0.010312437939017833,-0.03324901792443844
2021-01-29,-0.037420563636455406,-0.01996045435148719,-0.009704654514695155,-0.015413442944714917,-0.013943550191627296,-0.021310738233300097,0.004931778345119042,-0.029171717095944016,-0.004693225990763383,-0.05015373491403896,-0.019311475173124593,2.3809523809523808e-06,-0.019313856125505544,-0.03742294458883636,-0.01996283530386814,-0.009707035467076106,-0.015415823897095868,-0.013945931144008248,-0.02131311918568105,0.00492939739273809,-0.029174098048324968,-0.004695606943144336,-0.050156115866419916
2021-02-01,0.01652026021443609,-0.017371901958190383,0.042629902924745666,0.00849680146114773,0.03595916075172867,0.005751903739682707,0.0004330534302852129,0.033152375335881334,0.019034476997427108,0.058321672867634566,0.016051767614439383,2.777777777777778e-06,0.016048989836661604,0.01651748243665831,-0.017374679735968162,0.04262712514696789,0.00849402368336995,0.035956382973950894,0.005749125961904929,0.00043027565250743516,0.03314959755810356,0.01903169921964933,0.05831889508985679
2021-02-02,0.0063365981634304624,-0.007038374281076343,0.011104214562255077,0.02604169831946046,0.013760710174765656,0.016748237304038183,0.008800993117506373,-0.0005843645131078379,0.02415574455789482,0.039270726531715816,0.013898223484416938,2.777777777777778e-06,0.01389544570663916,0.006333820385652685,-0.0070411520588541205,0.011101436784477298,0.02603892054168268,0.013757932396987877,0.016745459526260404,0.008798215339728594,-0.0005871422908856156,0.024152966780117042,0.03926794875393804
2021-02-03,-0.007778336278561393,0.0365574768024588,-0.019961565909300982,0.0320991184924615,0.07282499132727183,0.01366004722962888,-0.005005740039402129,0.01457148505952377,-0.001936456563085831,-0.020738065332563282,0.0010087690809532646,1.5873015873015873e-06,0.001007181779365963,-0.007779923580148695,0.0365558895008715,-0.019963153210888283,0.0320975311908742,0.07282340402568452,0.013658459928041579,-0.005007327340989431,0.014569897757936469,-0.0019380438646731325,-0.020739652634150584
2021-02-04,0.025757759780512313,0.05427526257161697,0.005575845147329783,0.01567095814438879,-0.002549923532969234,0.028537452422456644,0.011115693861016629,-0.0040739368734390435,0.009885341347536825,-0.005499119810906672,0.010853322230420792,1.5873015873015873e-06,0.010851734928833491,0.02575617247892501,0.054273675270029666,0.005574257845742481,0.01566937084280149,-0.0025515108345565353,0.028535865120869343,0.011114106559429328,-0.0040755241750263455,0.009883754045949524,-0.005500707112493974
2021-02-05,-0.0030982143796867145,-0.0025025816421185842,0.006349415177487883,-0.012865584512531836,0.017140359571607977,0.00770729419241678,0.007345165682529187,0.0007849781461186645,-0.005360844327369274,0.0026353496607176563,0.003897495164625342,1.1904761904761904e-06,0.0038963046884348657,-0.0030994048558771908,-0.0025037721183090605,0.006348224701297407,-0.012866774988722312,0.0171391690954175,0.0077061037162263046,0.007343975206338711,0.0007837876699281883,-0.00536203480355975,0.00263415918452718
2021-02-08,0.001097074826700073,0.02621471087598315,-0.008713780773966562,0.019333450748152625,-0.0020633729835745074,0.04397702506173218,-0.00470429738135969,0.0011145994422707695,0.062375904170212104,0.0131302972383458,0.007399348360373592,1.984126984126984e-06,0.007397364233389465,0.001095090699715946,0.02621272674899902,-0.008715764900950688,0.019331466621168497,-0.002065357110558634,0.04397504093474805,-0.004706281508343817,0.0011126153152866425,0.062373920043227976,0.013128313111361674
2021-02-09,-0.006573859862658238,-0.002744039380665031,-0.00539885256244832,0.014956349207777553,-0.0043798778053258935,-0.007692553143087588,0.02079614907497862,0.005361795640207223,-0.012154949296341644,-0.016168321643152184,-0.0011135249921484514,1.5873015873015873e-06,-0.0011151122937357529,-0.00657544716424554,-0.0027456266822523325,-0.005400439864035622,0.014954761906190252,-0.0043814651069131955,-0.00769414044467489,0.02079456177339132,0.005360208338619921,-0.012156536597928945,-0.016169908944739485
2021-02-10,-0.004558696023928999,0.05893535366983471,-0.005573405440383872,-0.014875404522480484,0.005343547881548449,0.0022148611165764276,-0.007315624462027159,-0.003897012826294066,0.03512534594106009,-0.052550944303998315,-0.00034518493235935477,1.984126984126984e-06,-0.00034716905934348177,-0.004560680150913126,0.05893336954285058,-0.005575389567367999,-0.01487738864946461,0.005341563754564322,0.002212876989592301,-0.0073176085890112865,-0.003898996953278193,0.035123361814075965,-0.05255292843098244
2021-02-11,-0.0019200659527122133,0.024473176727571877,-0.007439273910078148,-0.0059456139945390785,0.0010878500767623756,0.008471537667498863,-0.0006064006627051199,0.006877131989014185,0.03295108168863714,0.008498789811735685,0.0016624551635393559,1.984126984126984e-06,0.0016604710365552288,-0.0019220500796963403,0.02447119260058775,-0.007441258037062275,-0.005947598121523206,0.0010858659497782485,0.008469553540514737,-0.0006083847896892469,0.0068751478620300574,0.03294909756165301,0.008496805684751559
2021-02-12,0.0017760283328318582,-0.01918466949071096,0.004775969497859078,0.0015189977208152072,0.0030066815144762504,0.004017655731753944,-0.0017266249820839796,0.002045271271554183,-0.01898262641271764,0.005494900903412869,0.0047110331133788375,1.5873015873015873e-06,0.0047094458117915355,0.0017744410312445567,-0.01918625679229826,0.004774382196271776,0.0015174104192279057,0.003005094212888949,0.004016068430166642,-0.0017282122836712811,0.0020436839699668817,-0.01898421371430494,0.005493313601825567
2021-02-16,-0.016103965966090095,-0.01325931992920737,-0.0026726192693009576,0.029386657852856102,0.007479686513138795,-0.012004394647399219,0.005282840052203142,-0.005265359224718935,0.02466373358792895,-0.024383660823671938,-0.0005692724183511411,1.5873015873015873e-06,-0.0005708597199384427,-0.016105553267677396,-0.01326090723079467,-0.002674206570888259,0.0293850705512688,0.007478099211551493,-0.01200598194898652,0.00528125275061584,-0.005266946526306237,0.024662146286341648,-0.02438524812525924
2021-02-17,-0.017644088746861297,-0.037644114521625194,0.012141589169594624,-0.0076433762745284906,0.003752217328801377,-0.03240055421591148,-0.007347863881022154,0.004359312123727532,-0.0276739057166423,0.002423867227268506,-0.0003204020092266724,1.5873015873015873e-06,-0.00032198931081397396,-0.0176456760484486,-0.037645701823212495,0.012140001868007323,-0.0076449635761157925,0.0037506300272140756,-0.03240214151749878,-0.007349451182609456,0.00435772482214023,-0.0276754930182296,0.0024222799256812043
2021-02-18,-0.00863645313472794,-0.019409849957512493,0.005920814274298136,-0.03266522088604773,-0.0060465858235216885,0.0049467748398599465,0.00927612422166213,-0.0016788816783326332,-0.0051658352871025714,-0.013493691045324274,-0.004415835627354592,1.1904761904761904e-06,-0.004417026103545068,-0.008637643610918415,-0.01941104043370297,0.00591962379810766,-0.032666411362238204,-0.006047776299712164,0.004945584363669471,0.009274933745471654,-0.0016800721545231095,-0.005167025763293047,-0.01349488152151475
2021-02-19,0.0012335341491436225,0.015300010809978781,-0.023535055745747435,0.04312166959612318,-0.008072755527228637,0.026126449068947233,-0.014807438536967088,-0.011567338246241898,0.006574925455067104,-0.007721833533733569,-0.0018548966445751658,1.5873015873015873e-06,-0.0018564839461624673,0.001231946847556321,0.01529842350839148,-0.023536643047334736,0.04312008229453588,-0.008074342828815938,0.026124861767359932,-0.014809025838554389,-0.0115689255478292,0.006573338153479802,-0.007723420835320871
2021-02-22,-0.029799159897888394,-0.028497591772047026,-0.021280609604111933,-0.021106342539780387,-0.01654040245748767,0.0007378411302243482,-0.0008481513308384869,-0.02680825223017813,-0.03823728874514809,-0.08549845855559934,-0.0077328394581538396,1.1904761904761904e-06,-0.007734029934344315,-0.029800350374078872,-0.028498782248237504,-0.02128180008030241,-0.021107533015970865,-0.016541592933678146,0.000736650654033872,-0.0008493418070289631,-0.02680944270636861,-0.038238479221338564,-0.08549964903178982
2021-02-23,-0.0011112321386544943,-0.03967441458632148,0.004326059526709614,-0.0035701322256328494,0.0028526760738063484,0.009587027033766127,-0.0034895666627959843,-0.00528772034267333,-0.014889584142136036,-0.021917429429917368,0.0012563181187927874,1.5873015873015873e-06,0.001254730817205486,-0.0011128194402417958,-0.039676001887908784,0.004324472225122312,-0.003571719527220151,0.002851088772219047,0.009585439732178826,-0.0034911539643832858,-0.005289307644260632,-0.014891171443723338,-0.02191901673150467
2021-02-24,-0.004051908622349831,0.06722107178699521,-0.010946968676518232,0.08118047151184316,0.01149907783359616,0.02154869866115572,0.009227758391264773,0.005487216788286453,0.02524392907297801,0.06178807266392283,0.01135161376597904,1.1904761904761904e-06,0.011350423289788565,-0.004053099098540307,0.06721988131080474,-0.010948159152708708,0.08117928103565268,0.011497887357405685,0.02154750818496524,0.009226567915074297,0.005486026312095977,0.025242738596787533,0.06178688218773236
2021-02-25,-0.034782700692288615,-0.09060938894188997,-0.03240038681954516,-0.05620475972563199,-0.03256518277641551,0.007865393686480093,-0.010878433083036265,-0.02370488079623667,-0.08217808153425865,-0.08059082496045278,-0.02447880752512621,1.5873015873015873e-06,-0.024480394826713513,-0.034784287993875916,-0.09061097624347728,-0.03240197412113246,-0.05620634702721929,-0.032566770078002814,0.007863806384892792,-0.010880020384623566,-0.023706468097823973,-0.08217966883584596,-0.08059241226204009
2021-02-26,0.0022316054691715603,0.13341760337607633,0.011700387973209825,-0.020512832081341692,0.0029564008244087336,0.027669655948806993,-0.01678881973302626,0.01480406323324468,0.03058446765480216,-0.009850152211020369,-0.004750214169902844,1.5873015873015873e-06,-0.004751801471490146,0.002230018167584259,0.13341601607448902,0.011698800671622524,-0.020514419382928993,0.002954813522821432,0.02766806864721969,-0.016790407034613562,0.014802475931657379,0.03058288035321486,-0.00985173951260767
2021-03-01,0.05385130199475796,-0.048122159635841655,0.017203798394717307,0.05839349655005677,0.023616306950051458,0.02105614057667693,0.010235561443638685,0.01962314206490312,0.009278395984144927,0.06355291148192554,0.023790763506800205,1.984126984126984e-06,0.023788779379816077,0.05384931786777383,-0.04812414376282578,0.01720181426773318,0.05839151242307264,0.02361432282306733,0.0210541564496928,0.010233577316654559,0.019621157937918993,0.0092764118571608,0.06355092735494142
2021-03-02,-0.020893747847337107,-0.033194197806950876,-0.016404262105025436,-0.005570658244128834,-0.0025029263078029107,0.015551038613189405,0.002016699738711214,-0.012956940700808661,-0.03146277371534856,-0.044527636486599076,-0.008080851690870694,1.5873015873015873e-06,-0.008082438992457995,-0.02089533514892441,-0.03319578510853818,-0.016405849406612737,-0.005572245545716136,-0.002504513609390212,0.015549451311602104,0.0020151124371239125,-0.012958528002395962,-0.03146436101693586,-0.04452922378818638
2021-03-03,-0.024456489187984487,-0.05002633125506317,-0.02893170479822993,0.02428967546728744,-0.025705993712694664,-0.007323482659292724,-0.013657715994032316,-0.026980787930188987,-0.044867101765600714,-0.048423758283395735,-0.01306622187199813,1.984126984126984e-06,-0.013068205998982256,-0.024458473314968615,-0.0500283153820473,-0.028933688925214057,0.024287691340303313,-0.02570797783967879,-0.007325466786276851,-0.013659700121016442,-0.026982772057173116,-0.04486908589258484,-0.04842574241037986
2021-03-04,-0.015811785556571922,-0.0009423402145064541,-0.009128157985388907,-0.01684455235321547,0.011195900419414428,-0.05868561143482842,-0.004761722297851434,-0.0036472868782708723,-0.03393279634048729,-0.04862218183112743,-0.013417213930100202,1.5873015873015873e-06,-0.013418801231687504,-0.015813372858159223,-0.0009439275160937557,-0.009129745286976208,-0.01684613965480277,0.011194313117827127,-0.05868719873641572,-0.004763309599438736,-0.003648874179858174,-0.03393438364207459,-0.04862376913271473
2021-03-05,0.010738195937357586,-0.0023303455523586702,0.007687481916645478,-0.006630792793581919,0.031043359172379104,0.059850452914818275,0.012351304482624892,0.021479270244087356,0.007376608683354657,-0.03779931353128296,0.01949596819778221,1.5873015873015873e-06,0.01949438089619491,0.010736608635770285,-0.0023319328539459718,0.007685894615058176,-0.006632380095169221,0.031041771870791803,0.059848865613230974,0.01234971718103759,0.021477682942500055,0.007375021381767355,-0.037800900832870264
2021-03-08,-0.04167322366350845,0.0055614260251246606,-0.016167463748385735,0.003628696148034072,-0.042712060170064015,0.013781566379538202,0.008390903006701311,-0.018178012740782123,-0.06967447955028727,-0.0584496728285433,-0.005359231030161227,1.984126984126984e-06,-0.005361215157145354,-0.04167520779049258,0.005559441898140533,-0.016169447875369863,0.003626712021049945,-0.04271404429704814,0.013779582252554075,0.008388918879717185,-0.01817999686776625,-0.0696764636772714,-0.058451656955527426
2021-03-09,0.04064936971586608,0.012720552418637787,0.03756837366056898,0.029371074708334,0.016368742403032988,0.004471849442675202,-0.0026782331369993306,0.028101518172059192,0.08033279270779814,0.1964120760817838,0.01415464230382213,1.984126984126984e-06,0.014152658176838003,0.04064738558888195,0.01271856829165366,0.03756638953358485,0.02936909058134987,0.01636675827604886,0.004469865315691075,-0.0026802172639834574,0.028099534045075064,0.08033080858081401,0.19641009195479966
2021-03-10,-0.009166535493358663,0.00371357475569134,-0.0017010173123747085,0.06387405441461103,-0.0020438389564825243,0.005315497150853776,0.022824577754661624,-0.005817342096567701,-0.004153132039259599,-0.008195069108326458,0.006030313342701321,1.5873015873015873e-06,0.006028726041114019,-0.009168122794945964,0.0037119874541040386,-0.00170260461396201,0.06387246711302372,-0.002045426258069826,0.005313909849266474,0.022822990453074322,-0.005818929398155003,-0.004154719340846901,-0.00819665640991376
2021-03-11,0.016502583292848705,0.07660918627454483,0.018298429776605563,0.027146016799221684,0.0316032194053979,0.002643657469386662,-0.008157404178940841,0.02026495469091505,0.04212708063407655,0.04721134236531421,0.010395487004435822,1.5873015873015873e-06,0.01039389970284852,0.016500995991261404,0.07660759897295752,0.01829684247501826,0.027144429497634383,0.0316016321038106,0.0026420701677993606,-0.008158991480528142,0.020263367389327748,0.04212549333248925,0.04720975506372691
2021-03-12,-0.007625477340301723,0.04482746548168337,-0.0077402727850476305,0.06821429540240564,-0.024060561704973615,-0.001977419114738699,0.003639701427657238,-0.005819727160816246,-0.010582380109600553,-0.008390501992574073,0.0010153984958789497,1.5873015873015873e-06,0.0010138111942916482,-0.007627064641889025,0.04482587818009607,-0.0077418600866349324,0.06821270810081834,-0.024062149006560916,-0.0019790064163260003,0.0036381141260699366,-0.005821314462403548,-0.010583967411187854,-0.008392089294161374
2021-03-15,0.02445681755217488,0.015720227888392335,-0.0025279442445658162,-0.013224850575082714,0.002165875853475052,0.016842790223657644,0.03824042613909073,-0.003987209342882214,0.02607742211034858,0.020483461206222575,0.006491921301497117,1.5873015873015873e-06,0.006490333999909815,0.02445523025058758,0.015718640586805034,-0.0025295315461531177,-0.013226437876670015,0.0021642885518877507,0.016841202922070343,0.03823883883750343,-0.003988796644469516,0.02607583480876128,0.020481873904635274
2021-03-16,0.012743021637188656,-0.047526123745222804,0.0033034103914528767,-0.03922748927984354,0.014334936934405018,-0.01169232363849948,-0.0027214937387953775,0.012350448016780424,0.007580822834116097,-0.04387377195940423,-0.0015696837343783798,7.936507936507937e-07,-0.0015704773851720306,0.012742227986395006,-0.04752691739601646,0.0033026167406592258,-0.039228282930637196,0.014334143283611368,-0.01169311728929313,-0.0027222873895890285,0.012349654365986774,0.007580029183322446,-0.04387456561019788
2021-03-17,-0.006450568689029712,0.006749693218303099,0.014188848597238346,0.032835662409659294,-0.000801581756460501,0.010187433005154789,0.0193303592580647,-0.0028184689578507616,0.003761676879490139,0.03683074261011732,0.00287938213053085,7.936507936507937e-07,0.002878588479737199,-0.006451362339823363,0.006748899567509448,0.014188054946444695,0.03283486875886564,-0.0008023754072541518,0.010186639354361138,0.01932956560727105,-0.0028192626086444125,0.003760883228696488,0.03682994895932366
2021-03-18,-0.033905170485665326,-0.04921535375482089,-0.03435878370750434,-0.02856708859938817,-0.029238001841773054,-0.013988451519102107,-0.005399042932089926,-0.02666219775306422,-0.04637869596293531,-0.0693207276395118,-0.014760539319459198,3.9682539682539683e-07,-0.014760936144856024,-0.03390556731106215,-0.04921575058021772,-0.034359180532901164,-0.028567485424784995,-0.02923839866716988,-0.013988848344498933,-0.005399439757486751,-0.026662594578461048,-0.04637909278833214,-0.06932112446490862
2021-03-19,-0.004480309606666122,0.01535650294212898,0.015511909856343209,-0.0009372421958256938,0.0027803294359642905,-0.007588161608931165,-0.0020638588616340714,-0.0016036894129579649,0.009687631339904135,0.0026180050626212203,-0.0006027039747036333,3.9682539682539683e-07,-0.0006031008001004587,-0.004480706432062947,0.015356106116732155,0.015511513030946384,-0.0009376390212225192,0.0027799326105674652,-0.007588558434327991,-0.0020642556870308967,-0.0016040862383547903,0.00968723451450731,0.002617608237224395
2021-03-22,0.02833583991795474,0.003138024652846738,0.01167821172408301,-0.01794234799963268,0.00184030756907827,0.012965524900716563,0.011823413216346168,0.024484491332550817,0.026507099202035755,0.023103830299388672,0.007025118077311765,1.1904761904761904e-06,0.007023927601121289,0.028334649441764264,0.003136834176656262,0.011677021247892534,-0.017943538475823157,0.0018391170928877937,0.012964334424526087,0.011822222740155692,0.02448330085636034,0.026505908725845278,0.023102639823198195
2021-03-23,-0.006888681651838757,-0.0403076954377003,0.008560288075996736,-0.039724538857861647,0.0052395203902997345,-0.02920911025458728,-0.003109952927528137,0.006737458593245149,-0.0087593736103867,-0.01170146456365928,-0.007630854183940605,3.9682539682539683e-07,-0.0076312510093374305,-0.0068890784772355825,-0.040308092263097124,0.00855989125059991,-0.039724935683258474,0.005239123564902909,-0.029209507079984105,-0.003110349752924962,0.006737061767848324,-0.008759770435783526,-0.011701861389056106
2021-03-24,-0.019993629620446374,-0.044298350503208184,-0.016073304438495972,-0.008331583448024538,-0.004310759210072845,-0.007099299975709128,-0.0014262979114001428,-0.008923001902812144,-0.03272585950817297,-0.04816058727810213,-0.00546733601831495,7.936507936507937e-07,-0.0054681296691086005,-0.019994423271240024,-0.04429914415400184,-0.016074098089289623,-0.008332377098818188,-0.004311552860866496,-0.0071000936265027785,-0.0014270915621937936,-0.008923795553605795,-0.032726653158966626,-0.04816138092889578
2021-03-25,0.004163801638063402,-0.01504054989994974,-0.013219634289670767,0.033230215539638674,-3.455898491178111e-05,0.01770524810112284,0.0006695683616533277,-0.013250826066074306,-0.008522277030545866,0.016056627401557888,0.005240265846959469,7.936507936507937e-07,0.005239472196165818,0.004163007987269752,-0.01504134355074339,-0.013220427940464418,0.03322942188884502,-3.53526357054319e-05,0.01770445445032919,0.0006687747108596769,-0.013251619716867957,-0.008523070681339517,0.016055833750764237
2021-03-26,0.00514116619299454,-0.009990972576277013,0.0018941122432061253,-0.009385522477870722,-0.003803287097472352,0.05921703468775874,0.004504869116428001,0.0178186439386272,0.02425148975053326,-0.03385438241576766,0.016631202604519668,7.936507936507937e-07,0.016630408953726018,0.005140372542200889,-0.009991766227070664,0.0018933185924124745,-0.009386316128664373,-0.003804080748266003,0.05921624103696509,0.00450407546563435,0.01781785028783355,0.02425069609973961,-0.03385517606656131
2021-03-29,0.0014851230036618812,0.04644499075110864,0.007765307334585803,0.023073505402609662,0.010401474597834026,-0.018635621420718618,0.009502074283221251,-0.005243671203147282,0.008489709560564052,-0.011992667021112458,-0.0008680126852336212,1.1904761904761904e-06,-0.0008692031614240973,0.001483932527471405,0.046443800274918165,0.007764116858395327,0.023072314926419184,0.01040028412164355,-0.018636811896909095,0.009500883807030775,-0.005244861679337758,0.008488519084373576,-0.011993857497302933
2021-03-30,-0.01227456244143299,0.0032877046767978424,-0.006645597502498379,0.0059475898489709245,0.0003325072606077395,0.015770687041310794,-0.010424404143596577,-0.01441080996038746,-0.005908214092370523,0.0398010788512122,-0.0031578329337678124,7.936507936507937e-07,-0.0031586265845614634,-0.01227535609222664,0.0032869110260041914,-0.00664639115329203,0.005946796198177274,0.0003317136098140887,0.015769893390517143,-0.010425197794390228,-0.014411603611181111,-0.005909007743164173,0.03980028520041855
