Date,AAPL,ABNB,AMZN,BA,GOOGL,HPQ,MCD,MSFT,NVDA,TSLA,^GSPC
2021-02-16,129.49539184570312,209.86000061035156,163.44749450683594,217.17999267578125,104.54023742675781,22.062936782836914,188.14053344726562,232.36572265625,15.251569747924805,265.40667724609375,3932.590087890625
2021-02-17,127.21056365966797,201.9600067138672,165.4320068359375,215.52000427246094,104.9324951171875,21.348085403442383,186.7581024169922,233.37867736816406,14.829499244689941,266.04998779296875,3931.330078125
2021-02-18,126.1119155883789,198.0399932861328,166.4114990234375,208.47999572753906,104.29801177978516,21.453689575195312,188.49049377441406,232.9868621826172,14.75289249420166,262.4599914550781,3913.969970703125
2021-02-19,126.2674789428711,201.07000732421875,162.4949951171875,217.47000122070312,103.45603942871094,22.014198303222656,185.69943237304688,230.2918243408203,14.849891662597656,260.4333190917969,3906.7099609375
2021-02-22,122.50481414794922,195.33999633789062,159.03700256347656,212.8800048828125,101.74483489990234,22.030441284179688,185.54193115234375,224.11810302734375,14.282072067260742,238.1666717529297,3876.5
2021-02-23,122.36868286132812,187.58999633789062,159.72500610351562,212.1199951171875,102.03507995605469,22.241647720336914,184.89447021484375,222.9330291748047,14.069417953491211,232.94667053222656,3881.3701171875
2021-02-24,121.87285614013672,200.1999969482422,157.97650146484375,229.33999633789062,103.20838928222656,22.72092628479004,186.6006317138672,224.15631103515625,14.424585342407227,247.33999633789062,3925.429931640625
2021-02-25,117.6337890625,182.05999755859375,152.85800170898438,216.4499969482422,99.8473892211914,22.899635314941406,184.57070922851562,218.84271240234375,13.239200592041016,227.4066619873047,3829.340087890625
2021-02-26,117.89630126953125,206.35000610351562,154.64649963378906,212.00999450683594,100.142578125,23.533260345458984,181.47198486328125,222.0824737548828,13.64411449432373,225.1666717529297,3811.14990234375
2021-03-01,124.24517059326172,196.4199981689453,157.3070068359375,224.38999938964844,102.50757598876953,24.028779983520508,183.32945251464844,226.4404296875,13.770709991455078,239.47666931152344,3901.820068359375
2021-03-02,121.64922332763672,189.89999389648438,154.72650146484375,223.13999938964844,102.25100708007812,24.40245246887207,183.6991729736328,223.50645446777344,13.337445259094238,228.81333923339844,3870.2900390625
2021-03-03,118.67411041259766,180.39999389648438,150.25,228.55999755859375,99.62254333496094,24.22374153137207,181.1902618408203,217.47607421875,12.739032745361328,217.73333740234375,3819.719970703125
2021-03-04,116.79766082763672,180.22999572753906,148.8784942626953,224.7100067138672,100.73790740966797,22.802156448364258,180.32748413085938,216.68287658691406,12.306761741638184,207.14666748046875,3768.469970703125
2021-03-05,118.0518569946289,179.80999755859375,150.0229949951172,223.22000122070312,103.86515045166016,24.1668758392334,182.5547637939453,221.33706665039062,12.397543907165527,199.31666564941406,3841.93994140625
2021-03-08,113.13225555419922,180.80999755859375,147.59750366210938,224.02999877929688,99.4288558959961,24.49993324279785,184.08656311035156,217.3135986328125,11.533751487731934,187.6666717529297,3821.35009765625
2021-03-09,117.73101043701172,183.11000061035156,153.1425018310547,230.61000061035156,101.05638122558594,24.609493255615234,183.59353637695312,223.42044067382812,12.46028995513916,224.52667236328125,3875.43994140625
2021-03-10,116.65182495117188,183.7899932861328,152.8820037841797,245.33999633789062,100.84983825683594,24.740304946899414,187.7839813232422,222.1207275390625,12.408540725708008,222.68666076660156,3898.81005859375
2021-03-11,118.5768814086914,197.8699951171875,155.67950439453125,252.0,104.03701782226562,24.805709838867188,186.2521514892578,226.6219940185547,12.931276321411133,233.1999969482422,3939.340087890625
2021-03-12,117.67267608642578,206.74000549316406,154.47450256347656,269.19000244140625,101.53382873535156,24.75665855407715,186.9300537109375,225.30311584472656,12.794432640075684,231.2433319091797,3943.340087890625
2021-03-15,120.55057525634766,209.99000549316406,154.08399963378906,265.6300048828125,101.75373840332031,25.173629760742188,194.07833862304688,224.40478515625,13.12807846069336,235.97999572753906,3968.93994140625
2021-03-16,122.08675384521484,200.00999450683594,154.59300231933594,255.2100067138672,103.21237182617188,24.879291534423828,193.55015563964844,227.17628479003906,13.22760009765625,225.6266632080078,3962.7099609375
2021-03-17,121.29922485351562,201.36000061035156,156.7864990234375,263.5899963378906,103.129638671875,25.132747650146484,197.2915496826172,226.53599548339844,13.277358055114746,233.93666076660156,3974.1201171875
2021-03-18,117.18655395507812,191.4499969482422,151.39950561523438,256.05999755859375,100.11433410644531,24.781179428100586,196.2263641357422,220.4960479736328,12.661571502685547,217.72000122070312,3915.4599609375
2021-03-19,116.6615219116211,194.38999938964844,153.7480010986328,255.82000732421875,100.39268493652344,24.593135833740234,195.82138061523438,220.14244079589844,12.784232139587402,218.2899932861328,3913.10009765625
2021-03-22,119.96722412109375,195.0,155.5435028076172,251.22999572753906,100.57743835449219,24.911998748779297,198.13665771484375,225.5325164794922,13.1231050491333,223.3333282470703,3940.590087890625
2021-03-23,119.14080810546875,187.13999938964844,156.875,241.25,101.10441589355469,24.184341430664062,197.5204620361328,227.05203247070312,13.00815486907959,220.72000122070312,3910.52001953125
2021-03-24,116.75875091552734,178.85000610351562,154.35350036621094,239.24000549316406,100.6685791015625,24.012649536132812,197.23873901367188,225.0260467529297,12.582451820373535,210.08999633789062,3889.139892578125
2021-03-25,117.24491119384766,176.16000366210938,152.31300354003906,247.19000244140625,100.66510009765625,24.43779945373535,197.3708038330078,222.0442657470703,12.475220680236816,213.4633331298828,3909.52001953125
2021-03-26,117.84768676757812,174.39999389648438,152.60150146484375,244.8699951171875,100.28224182128906,25.884933471679688,198.2599334716797,226.00079345703125,12.777763366699219,206.23666381835938,3974.5400390625
2021-03-29,118.022705078125,182.5,153.7864990234375,250.52000427246094,101.32532501220703,25.402551651000977,200.14381408691406,224.8157196044922,12.886242866516113,203.76333618164062,3971.090087890625
2021-03-30,116.57402801513672,183.10000610351562,152.76449584960938,252.00999450683594,101.35901641845703,25.80316734313965,198.05743408203125,221.57594299316406,12.810108184814453,211.8733367919922,3958.550048828125
2021-03-31,118.76160430908203,187.94000244140625,154.70399475097656,254.72000122070312,102.15393829345703,25.958515167236328,197.31796264648438,225.322265625,13.284324645996094,222.64332580566406,3972.889892578125
2021-04-01,119.58804321289062,188.24000549316406,158.0500030517578,252.9600067138672,105.48523712158203,26.20379066467285,198.2599334716797,231.61068725585938,13.745607376098633,220.5833282470703,4019.8701171875
2021-04-05,122.40760040283203,186.69000244140625,161.3365020751953,259.3599853515625,109.9021987915039,26.539003372192383,201.46429443359375,238.03289794921875,13.920516014099121,230.35000610351562,4077.909912109375
2021-04-06,122.70899963378906,190.02999877929688,161.1909942626953,255.1699981689453,109.4217758178711,26.40001678466797,204.15817260742188,236.87649536132812,13.79511833190918,230.5399932861328,4073.93994140625
2021-04-07,124.35208892822266,179.94000244140625,163.96949768066406,252.5800018310547,110.89624786376953,26.39183807373047,204.77438354492188,238.8261260986328,14.075767517089844,223.6566619873047,4079.949951171875
2021-04-08,126.743896484375,180.17999267578125,164.96499633789062,254.9499969482422,111.46087646484375,26.47359848022461,202.69680786132812,242.0276641845703,14.24843978881836,227.93333435058594,4097.169921875
2021-04-09,129.31068420410156,179.5,168.61000061035156,252.36000061035156,112.46332550048828,26.96414566040039,203.77963256835938,244.512451171875,14.331040382385254,225.67333984375,4128.7998046875
2021-04-12,127.5994644165039,176.49000549316406,168.96949768066406,249.52000427246094,111.1731185913086,26.767927169799805,203.3218536376953,244.5697784423828,15.136163711547852,233.9933319091797,4127.990234375
2021-04-13,130.70103454589844,177.9499969482422,170.0,253.27000427246094,111.65898895263672,27.01321029663086,203.6387481689453,247.03541564941406,15.604411125183105,254.10667419433594,4141.58984375
2021-04-14,128.36758422851562,176.42999267578125,166.64999389648438,252.42999267578125,111.03888702392578,27.144025802612305,202.74961853027344,244.26397705078125,15.203839302062988,244.07666015625,4124.66015625
2021-04-15,130.76902770996094,175.35000610351562,168.95449829101562,251.11000061035156,113.18545532226562,27.487411499023438,203.603515625,248.000732421875,16.05997085571289,246.28334045410156,4170.419921875
2021-04-16,130.4384765625,178.69000244140625,169.9720001220703,248.17999267578125,113.06163024902344,27.781740188598633,205.18814086914062,249.1857452392578,15.836297035217285,246.5933380126953,4185.47021484375
2021-04-19,131.09959411621094,174.5800018310547,168.60049438476562,244.14999389648438,113.40884399414062,27.552810668945312,204.0701141357422,247.27432250976562,15.288182258605957,238.2100067138672,4163.259765625
2021-04-20,129.41763305664062,169.57000732421875,166.7344970703125,234.05999755859375,112.87640380859375,27.28301239013672,205.1265106201172,246.815673828125,15.098596572875977,239.663330078125,4134.93994140625
2021-04-21,129.7967529296875,167.07000732421875,168.1009979248047,235.9199981689453,112.8437271118164,27.71633529663086,204.46627807617188,249.03282165527344,15.286941528320312,248.0399932861328,4173.419921875
2021-04-22,128.280029296875,170.7100067138672,165.45199584960938,234.3300018310547,111.56438446044922,27.610048294067383,205.08248901367188,245.77394104003906,14.779133796691895,239.89666748046875,4134.97998046875
2021-04-23,130.59402465820312,174.25,167.04400634765625,238.3800048828125,113.91253662109375,28.1414794921875,206.5086669921875,249.57754516601562,15.192145347595215,243.13333129882812,4180.169921875
2021-04-26,130.98292541503906,174.8800048828125,170.4499969482422,241.44000244140625,114.40782165527344,28.067903518676758,204.5102996826172,249.95985412597656,15.403878211975098,246.06666564941406,4187.6201171875
2021-04-27,130.6620635986328,177.94000244140625,170.8715057373047,242.47000122070312,113.46926879882812,28.1496639251709,206.8607635498047,250.3612518310547,15.308088302612305,234.913330078125,4186.72021484375
2021-04-28,129.87457275390625,180.0,172.9250030517578,235.4600067138672,116.84017944335938,28.05971908569336,204.59832763671875,243.27955627441406,15.20358943939209,231.46665954589844,4183.18017578125
2021-04-29,129.77734375,177.67999267578125,173.5655059814453,235.94000244140625,118.51029968261719,28.370403289794922,207.06324768066406,241.32040405273438,15.251360893249512,225.6666717529297,4211.47021484375
2021-04-30,127.8133773803711,172.7100067138672,173.37100219726562,234.30999755859375,116.5657958984375,27.888025283813477,207.82913208007812,241.00506591796875,14.937620162963867,236.47999572753906,4181.169921875
2021-05-03,128.8634033203125,168.11000061035156,169.32449340820312,235.19000244140625,116.04969787597656,28.190536499023438,207.37136840820312,240.69924926757812,14.765698432922363,228.3000030517578,4192.66015625
2021-05-04,124.30349731445312,168.89999389648438,165.593505859375,233.6300048828125,114.2542953491211,27.765390396118164,205.87477111816406,236.8096160888672,14.282523155212402,224.53334045410156,4164.66015625
2021-05-05,124.54658508300781,162.3300018310547,163.52699279785156,228.17999267578125,114.64754486083984,28.166013717651367,206.91355895996094,235.54811096191406,14.389259338378906,223.64666748046875,4167.58984375
2021-05-06,126.14106750488281,153.63999938964844,165.31849670410156,229.80999755859375,115.76592254638672,28.599334716796875,206.755126953125,238.6636505126953,14.453452110290527,221.17999267578125,4201.6201171875
2021-05-07,126.81306457519531,151.2100067138672,164.58050537109375,235.47000122070312,116.488037109375,29.081714630126953,206.73753356933594,241.27267456054688,14.741315841674805,224.1233367919922,4232.60009765625
2021-05-10,123.54072570800781,146.72999572753906,159.52450561523438,232.92999267578125,113.50739288330078,28.82008171081543,208.7358856201172,236.2266387939453,14.197431564331055,209.67999267578125,4188.43017578125
2021-05-11,122.62525939941406,142.72999572753906,161.19549560546875,228.8800048828125,112.43311309814453,27.462888717651367,205.87477111816406,235.31869506835938,14.237738609313965,205.73333740234375,4152.10009765625
2021-05-12,119.56716918945312,140.25,157.5970001220703,220.77999877929688,108.97552490234375,26.122032165527344,200.66322326660156,228.4091796875,13.692610740661621,196.6300048828125,4063.0400390625
2021-05-13,121.70978546142578,135.75,158.07350158691406,222.63999938964844,110.40145874023438,26.481773376464844,202.27423095703125,232.26055908203125,13.599806785583496,190.56333923339844,4112.5
2021-05-14,124.12506866455078,141.1999969482422,161.14500427246094,228.47000122070312,112.84518432617188,26.91509437561035,203.9908905029297,237.15367126464844,14.174793243408203,196.5800018310547,4173.85009765625
2021-05-17,122.97586059570312,132.5,163.51950073242188,227.97999572753906,113.36722564697266,27.01321029663086,203.95567321777344,234.3152618408203,14.097662925720215,192.27667236328125,4163.2900390625
2021-05-18,121.59290313720703,135.02000427246094,161.61399841308594,227.5500030517578,112.05718231201172,26.44089126586914,204.17575073242188,232.3083038330078,13.948628425598145,192.6233367919922,4127.830078125
2021-05-19,121.43708801269531,138.19000244140625,161.58999633789062,224.4199981689453,112.50444793701172,25.9993896484375,202.6087188720703,232.88304138183594,13.998391151428223,187.82000732421875,4115.68017578125
2021-05-20,123.98873901367188,136.1999969482422,162.38400268554688,227.64999389648438,114.26024627685547,26.195613861083984,204.39584350585938,236.10159301757812,14.542522430419922,195.5933380126953,4159.1201171875
2021-05-21,122.15775299072266,134.7100067138672,160.1540069580078,234.82000732421875,113.62525939941406,25.884933471679688,203.5683135986328,234.8467254638672,14.919957160949707,193.6266632080078,4155.85986328125
2021-05-24,123.78423309326172,135.91000366210938,162.24949645996094,237.44000244140625,116.93924713134766,26.416364669799805,204.15817260742188,240.22052001953125,15.537236213684082,202.14666748046875,4197.0498046875
2021-05-25,123.58943939208984,133.99000549316406,162.95249938964844,240.74000549316406,117.0298843383789,26.048450469970703,204.3606414794922,241.12095642089844,15.572813987731934,201.56333923339844,4188.1298828125
2021-05-26,123.54072570800781,134.75,163.25799560546875,241.3699951171875,117.89366912841797,26.301902770996094,204.54550170898438,240.90061950683594,15.624813079833984,206.3766632080078,4195.990234375
2021-05-27,122.01168823242188,143.1699981689453,161.5054931640625,250.6999969482422,117.02046966552734,26.244670867919922,206.755126953125,238.81240844726562,15.413830757141113,210.28334045410156,4200.8798828125
2021-05-28,121.35917663574219,140.39999389648438,161.15350341796875,247.02000427246094,116.7317123413086,23.89818572998047,207.0383758544922,239.16685485839844,16.16670799255371,208.4066619873047,4204.10986328125
2021-06-01,121.03778839111328,144.30999755859375,160.9324951171875,254.72999572753906,117.93672943115234,24.41326904296875,206.46302795410156,236.9828338623047,16.186609268188477,207.96665954589844,4202.0400390625
2021-06-02,121.79742431640625,151.0,161.69949340820312,255.6199951171875,117.41224670410156,24.34786033630371,206.94102478027344,236.88706970214844,16.697898864746094,201.7066650390625,4208.1201171875
2021-06-03,120.31708526611328,144.19000244140625,159.35049438476562,250.32000732421875,116.27259063720703,24.470500946044922,205.76373291015625,235.364013671875,16.88848114013672,190.94667053222656,4192.85009765625
2021-06-04,122.60578918457031,150.72999572753906,160.31100463867188,249.9199981689453,118.55040740966797,25.042814254760742,206.5869140625,240.2301025390625,17.494070053100586,199.68333435058594,4229.89013671875
2021-06-07,122.61552429199219,148.97000122070312,159.90049743652344,252.66000366210938,118.98279571533203,24.977405548095703,205.09095764160156,243.1229248046875,17.534624099731445,201.7100067138672,4226.52001953125
2021-06-08,123.43358612060547,147.00999450683594,163.20550537109375,252.75999450683594,118.79161071777344,25.030065536499023,205.93185424804688,241.93519592285156,17.37340545654297,201.19667053222656,4227.259765625
2021-06-09,123.81340789794922,144.85000610351562,164.0574951171875,248.05999755859375,119.26213073730469,24.725622177124023,204.8961639404297,242.91220092773438,17.279077529907227,199.5933380126953,4219.5498046875
2021-06-10,122.82003784179688,146.1199951171875,167.4824981689453,248.33999633789062,120.60881042480469,24.659799575805664,207.65798950195312,246.40847778320312,17.34552574157715,203.3733367919922,4239.18017578125
2021-06-11,124.02767944335938,148.44000244140625,167.3415069580078,247.27999877929688,120.36465454101562,24.750307083129883,209.72938537597656,247.0312042236328,17.743955612182617,203.29666137695312,4247.43994140625
2021-06-14,127.07603454589844,149.2100067138672,169.19349670410156,245.13999938964844,121.29133605957031,24.18256187438965,209.773681640625,248.94700622558594,17.936567306518555,205.89666748046875,4255.14990234375
2021-06-15,126.25797271728516,151.77999877929688,169.156494140625,246.5399932861328,120.2750015258789,24.347126007080078,209.2160186767578,247.48138427734375,17.70737075805664,199.7866668701172,4246.58984375
2021-06-16,126.754638671875,149.14999389648438,170.7624969482422,242.27000427246094,119.63409423828125,23.886350631713867,208.53436279296875,246.54261779785156,17.72901725769043,201.6233367919922,4223.7001953125
2021-06-17,128.35183715820312,150.6999969482422,174.46200561523438,239.22000122070312,120.59593963623047,23.565452575683594,207.02955627441406,249.91441345214844,18.57215690612793,205.53334045410156,4221.85986328125
2021-06-18,127.05656433105469,152.52000427246094,174.34500122070312,237.35000610351562,118.97884368896484,23.590137481689453,203.2585906982422,248.5063018798828,18.553747177124023,207.77000427246094,4166.4501953125
2021-06-21,128.84857177734375,149.6999969482422,172.697998046875,245.27999877929688,120.66429138183594,24.03445816040039,206.16204833984375,251.57156372070312,18.34320831298828,206.94332885742188,4224.7900390625
2021-06-22,130.48472595214844,149.67999267578125,175.27200317382812,243.77999877929688,121.17741394042969,23.976858139038086,207.02955627441406,254.3302764892578,18.80061149597168,207.90333557128906,4246.43994140625
2021-06-23,130.21205139160156,151.5800018310547,175.1909942626953,243.57000732421875,120.975830078125,24.026227951049805,206.46302795410156,254.1003875732422,18.9703369140625,218.85667419433594,4241.83984375
2021-06-24,129.92959594726562,150.72999572753906,172.45399475097656,250.57000732421875,121.3453140258789,24.248390197753906,206.5426788330078,255.4606170654297,19.11790657043457,226.60667419433594,4266.490234375
2021-06-25,129.63743591308594,149.6699981689453,170.072998046875,248.3800048828125,121.3537368774414,24.445865631103516,205.73712158203125,253.86099243164062,18.94420051574707,223.9566650390625,4280.7001953125
2021-06-28,131.2638702392578,149.94000244140625,172.1945037841797,239.9600067138672,121.3809814453125,24.52814483642578,204.55984497070312,257.4051208496094,19.893856048583984,229.57333374023438,4290.60986328125
2021-06-29,132.77342224121094,146.0800018310547,172.40699768066406,235.75999450683594,121.11996459960938,24.79967498779297,203.92251586914062,259.9722900390625,19.935415267944336,226.9199981689453,4291.7998046875
2021-06-30,133.38697814941406,153.13999938964844,172.00799560546875,239.55999755859375,120.93868255615234,24.840816497802734,204.47132873535156,259.4932861328125,19.911272048950195,226.56666564941406,4297.5
2021-07-01,133.68893432617188,153.0800018310547,171.64849853515625,239.72999572753906,121.29033660888672,24.97246551513672,205.6044158935547,260.1639099121094,20.119813919067383,225.97332763671875,4319.93994140625
2021-07-02,136.30873107910156,150.22999572753906,175.5489959716797,236.67999267578125,124.07682800292969,25.260454177856445,206.8082275390625,265.9591064453125,20.393564224243164,226.3000030517578,4352.33984375
2021-07-06,138.31500244140625,148.3699951171875,183.78700256347656,236.13999938964844,125.00054168701172,24.832590103149414,206.0292510986328,265.96868896484375,20.604101181030273,219.86000061035156,4343.5400390625
2021-07-07,140.79847717285156,143.72000122070312,184.82899475097656,231.77999877929688,125.28184509277344,24.914873123168945,207.6934814453125,268.1431579589844,20.278831481933594,214.88333129882812,4358.1298828125
2021-07-08,139.50315856933594,142.52999877929688,186.57049560546875,236.77000427246094,123.86532592773438,24.6186580657959,206.10888671875,265.7388000488281,19.811979293823242,217.60333251953125,4320.81982421875
2021-07-09,141.32437133789062,149.63999938964844,185.9669952392578,239.58999633789062,124.33536529541016,24.717395782470703,208.6228790283203,266.23687744140625,19.958803176879883,218.98333740234375,4369.5498046875
2021-07-12,140.73031616210938,146.69000244140625,185.92750549316406,238.2899932861328,125.77862548828125,24.03445816040039,208.56094360351562,265.6429748535156,20.4189453125,228.56666564941406,4384.6298828125
2021-07-13,141.84056091308594,143.41000366210938,183.8679962158203,228.1999969482422,126.14118194580078,23.19518280029297,209.0565948486328,269.1489562988281,20.157642364501953,222.84666442871094,4369.2099609375
2021-07-14,145.25897216796875,139.08999633789062,184.08399963378906,224.4499969482422,127.02823638916016,23.52431297302246,209.9064178466797,270.6145324707031,19.751005172729492,217.7933349609375,4374.2998046875
2021-07-15,144.6064453125,137.5,181.55999755859375,222.75999450683594,125.80784606933594,23.12113380432129,209.68511962890625,269.19683837890625,18.879749298095703,216.86666870117188,4360.02978515625
2021-07-16,142.5709991455078,134.30999755859375,178.68150329589844,217.74000549316406,125.77317810058594,22.64389419555664,207.7996826171875,268.92864990234375,18.078170776367188,214.74000549316406,4327.16015625
2021-07-19,138.73374938964844,131.8800048828125,177.47950744628906,206.99000549316406,123.40372467041016,22.701494216918945,202.93995666503906,265.3460693359375,18.6940975189209,215.4066619873047,4258.490234375
2021-07-20,142.33724975585938,136.08999633789062,178.6595001220703,217.14999389648438,125.01985168457031,23.211639404296875,207.37477111816406,267.5588073730469,18.52711296081543,220.1666717529297,4323.06005859375
2021-07-21,141.60679626464844,139.25,179.25999450683594,222.5399932861328,126.34672546386719,23.466716766357422,208.8441925048828,269.5512390136719,19.321470260620117,218.42999267578125,4358.68994140625
2021-07-22,142.9702606201172,139.47000122070312,181.90150451660156,220.8699951171875,127.21099090576172,22.874286651611328,211.26966857910156,274.0916442871094,19.50463104248047,216.4199981689453,4367.47998046875
2021-07-23,144.6844024658203,138.72999572753906,182.83200073242188,221.52000427246094,131.76119995117188,23.203414916992188,215.06710815429688,277.4730529785156,19.468799591064453,214.4600067138672,4411.7900390625
2021-07-26,145.10313415527344,142.0,184.99099731445312,225.85000610351562,132.7716064453125,23.433801651000977,215.9700164794922,276.87908935546875,19.206003189086914,219.2066650390625,4422.2998046875
2021-07-27,142.9410400390625,141.5800018310547,181.3195037841797,222.27000427246094,130.65670776367188,23.367977142333984,218.06793212890625,274.474853515625,19.12039566040039,214.92666625976562,4401.4599609375
2021-07-28,141.19776916503906,143.3000030517578,181.51600646972656,231.57000732421875,134.81117248535156,23.425573348999023,214.02259826660156,274.16827392578125,19.414047241210938,215.66000366210938,4400.64013671875
2021-07-29,141.84056091308594,143.47000122070312,179.99600219726562,231.6300048828125,134.49765014648438,23.680648803710938,216.00540161132812,274.4365234375,19.572324752807617,225.78334045410156,4419.14990234375
2021-07-30,142.05479431152344,144.00999450683594,166.37950134277344,226.47999572753906,133.45655822753906,23.754697799682617,214.84584045410156,272.9134826660156,19.410066604614258,229.06666564941406,4395.259765625
2021-08-02,141.72369384765625,145.49000549316406,166.57400512695312,225.33999633789062,133.5833740234375,23.976858139038086,212.5354766845703,272.8272399902344,19.659923553466797,236.55667114257812,4387.16015625
2021-08-03,143.51565551757812,145.64999389648438,168.31199645996094,229.08999633789062,134.35154724121094,24.29776382446289,209.7470703125,275.0303649902344,19.724628448486328,236.5800018310547,4423.14990234375
